Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
7659,19152,2032,5381,6703,19565,8519,18624,3510
7660,4567,17018,11939,15654,11856,141,14304,502
7661,18627,7826,1476,8740,14938,15244,4946,3693
7662,13264,5976,842,5699,250,5466,2480,6292
7663,9776,15119,5900,12766,12687,7862,10205,3055
7664,1238,8672,2480,17573,8329,12378,18412,5309
7665,3497,7785,17972,1695,10544,11367,9964,15694
7666,13677,19898,7841,18107,13934,14261,3880,1964
7667,8150,13896,10596,6130,17990,2244,5259,1633
7668,19038,18909,13319,1178,6064,19776,14727,14606
7669,16775,6604,4123,9483,18746,690,15,2750
7670,8438,13014,9623,8834,5083,6824,3967,16871
7671,19883,9104,8441,15854,3042,717,14680,2160
7672,1228,12961,15826,16983,12828,3879,17200,16040
7673,17620,18863,18268,12336,15596,11485,12395,868
7674,18798,10369,10358,17786,13629,5093,10107,17130
7675,577,19428,161,8187,13586,6586,13024,801
7676,1413,14659,7045,577,7999,4689,13079,17856
7677,16796,9240,12036,15831,16932,897,9465,6212
7678,7963,3913,1920,5506,10031,9884,13037,11106
7679,8128,14202,12393,1329,1025,6868,18368,15851
7680,3208,4074,14015,13420,18594,11427,5758,13684
7681,8797,15402,820,10723,6039,17752,6567,4983
7682,5779,12353,1971,287,13079,15818,4052,8463
7683,15779,18696,12984,7388,16485,13612,11451,2995
7684,19373,10341,5219,7334,13537,6243,16270,7892
7685,16297,3803,18051,3219,7100,6941,19792,11327
7686,4296,12169,18160,12430,19188,1022,15828,18187
7687,17463,19476,11496,13164,9529,7022,14369,1768
7688,713,14095,10495,17404,7507,19194,3402,9228
7689,6546,11359,17602,11045,14418,13148,12323,6715
7690,3093,10879,16770,12154,1395,19482,916,12975
7691,1186,11438,2196,1723,7982,7265,5705,9671
7692,19101,17621,2222,10743,18335,4821,470,7292
7693,15148,12926,15005,2105,15717,15326,8851,6527
7694,2633,6610,17241,13618,5587,495,9279,14373
7695,5854,15682,11311,14521,18902,18758,18346,8741
7696,15850,15063,14208,7244,3812,12343,9134,19541
7697,4564,8054,16780,11318,3399,5392,9913,568
7698,13815,4042,9897,2601,89,763,16109,2373
7699,6044,10211,10222,2317,15023,3388,7210,13669
7700,8908,7035,5317,5,15720,15335,16969,11056
7701,11740,19256,5901,3386,14097,17208,18594,7849
7702,8516,9628,312,8138,648,3471,3486,16381
7703,14264,10067,13206,18123,3906,8291,13834,2119
7704,1805,17870,16565,17301,6769,19773,16317,5204
7705,6051,17826,8367,4742,2294,9343,4396,14618
7706,19840,18543,8192,13861,19942,6289,12750,11887
7707,17620,15176,11703,942,8363,4873,9087,5219
7708,6330,5380,5571,12780,14259,3160,2586,5710
7709,17811,14439,10868,11215,3335,11176,2355,9308
7710,18626,12232,15443,8851,5686,12610,10091,17089
7711,12780,6919,12302,11115,16941,18558,4587,10146
7712,2758,9399,567,12747,2755,6410,8137,12829
7713,12380,732,7499,15438,19425,6607,1748,16582
7714,10089,11286,12501,17960,14549,11295,8603,1224
7715,17567,6721,19621,12811,555,9279,5329,19828
7716,12342,3384,1302,4403,9467,1775,5707,18697
7717,5444,18652,8655,1927,3259,5257,11215,860
7718,4652,12600,1467,18838,13676,17429,13433,17357
7719,9051,1231,9897,17524,16851,2106,13981,19512
7720,5265,11629,16331,14860,9369,4023,8152,1631
7721,8496,12667,2333,1942,14569,4100,10254,7497
7722,7702,6443,16886,3264,16433,7423,12397,10055
7723,6216,10977,892,9924,2799,18138,11371,12219
7724,6342,8453,4487,10472,18806,8681,698,18807
7725,11,5638,14889,12203,16203,15564,1315,12749
7726,8070,3917,1736,16864,6732,5152,6531,11158
7727,13994,14932,16453,12378,7612,5699,12638,11160
7728,1073,11459,16609,16808,7796,4463,1066,2571
7729,7769,2596,3464,681,10402,8546,666,5945
7730,11379,9193,4986,7368,1977,1554,19340,6124
7731,4126,4874,10938,12128,6397,3959,12806,10741
7732,7869,5853,10468,8437,10386,12168,9327,13251
7733,629,4225,17963,16224,15488,11229,10859,3919
7734,17913,5437,16751,11285,5231,13390,19262,620
7735,11676,14970,10002,8821,15934,1212,13208,4702
7736,14774,19475,19034,11809,6472,3741,9838,18740
7737,14835,9803,13154,3929,8936,3451,14832,3393
7738,18625,17933,17187,18067,13807,9762,12668,13812
7739,16334,15424,7737,19245,5955,11919,16829,9299
7740,2259,18879,8047,3976,11049,1024,14707,8907
7741,1844,15469,6981,7419,17037,6006,17375,11618
7742,7460,9932,2766,17121,13724,17279,19781,3415
7743,19851,16098,18650,15509,45,14518,8649,17678
7744,17337,10967,3219,10295,17326,7001,4011,2995
7745,2315,7696,12355,14452,7243,9088,10550,18534
7746,12807,3476,3677,4906,1910,7141,14381,10221
7747,8772,10100,13886,13424,5798,4677,18776,17714
7748,12418,11668,5828,19135,19182,15250,15535,8621
7749,3215,12396,1306,7810,12252,14478,19995,8685
7750,13103,4958,11889,18588,17345,11369,1936,5899
7751,13501,4130,3331,8457,19642,10833,14540,4474
7752,15967,9921,14002,9022,788,902,2232,8778
7753,19116,4351,16757,3614,1768,4966,17044,17313
7754,11558,12917,12413,16408,6242,4506,8256,8770
7755,16810,17807,5794,18259,15536,380,2242,13918
7756,3601,3519,16013,4100,17840,10850,7952,11731
7757,8326,11842,9939,19972,19929,15594,7038,12061
7758,2526,9221,7798,10210,609,17543,5850,1257
7759,1087,14877,5935,2706,17432,6300,9705,794
7760,344,12681,17553,13465,17646,2166,1522,1985
7761,14696,12347,3825,7433,9648,2534,15681,4375
7762,15259,11309,7004,11692,10006,8776,19149,12392
7763,4509,2045,18382,6724,4883,10211,12419,8041
7764,17587,19730,702,3361,2900,2179,709,5643
7765,4290,5674,3478,5189,5477,4382,18174,18784
7766,13212,3933,19257,6774,3315,5963,12510,12528
7767,2189,13753,7116,14196,6066,3702,2742,15164
7768,10077,9505,15499,4380,14199,16201,13229,4758
7769,17562,1745,19845,16888,10282,7803,1794,17887
7770,1707,1145,15391,14461,5102,10061,13838,9053
7771,17366,11220,10022,1819,3365,1545,10109,15926
7772,7717,13825,8708,14599,9893,5745,17059,13294
7773,17878,8481,6033,3839,410,7931,7701,1068
7774,541,315,15708,13490,8355,8326,5391,15578
7775,4882,11586,6480,131,18961,9244,1182,8447
7776,12912,898,7888,14970,8913,8061,18934,2464
7777,3373,3925,10081,11157,771,16110,12032,18124
7778,12329,17824,3277,11033,8733,1094,7408,1776
7779,2742,14210,6533,7136,3863,15450,3593,19157
7780,425,14145,4293,14972,17697,16476,18054,2626
7781,8841,3482,12029,424,12989,9800,5171,8194
7782,9996,9366,10767,15602,17387,5412,15229,8005
7783,6446,17345,6198,3371,17809,16591,5024,18635
7784,16736,10409,1039,2493,8116,12690,14622,19117
7785,7348,2773,5786,4195,1646,380,4189,2137
7786,19993,15223,5955,7799,15271,17573,8542,3396
7787,12584,17350,13450,4981,2641,10630,7671,9180
7788,4140,1121,17510,8822,1314,4803,9669,4300
7789,5740,10338,10892,6110,17682,9809,8598,11512
7790,1334,15939,14241,78,11496,5683,16380,1688
7791,8603,7625,14788,12419,19779,11330,10432,16105
7792,4963,3267,17556,6223,8990,2961,3681,2380
7793,4904,18024,5494,8604,19081,4130,939,19746
7794,12389,3543,18664,4366,8939,14880,16626,16700
7795,19716,7279,17681,3013,9329,8943,13510,1249
7796,13575,14742,18063,9757,15806,16037,18265,10532
7797,1974,10017,13364,16712,8837,4933,17309,12396
7798,10480,4057,8503,747,9632,162,9140,6969
7799,7635,14114,12845,17196,9901,18915,5693,16682
7800,12967,709,4030,1642,8857,10348,12878,13011
7801,10145,7214,11212,11784,8380,2771,174,5139
7802,17065,7040,15944,9476,2915,7230,2421,17228
7803,13585,10404,16484,14128,5250,7383,13318,5476
7804,6000,15329,7912,18765,18546,17190,4961,10957
7805,6470,15183,200,12811,13488,15569,8319,6768
7806,15602,15235,7958,1814,934,5106,11336,18187
7807,15142,7214,15240,5163,6644,10526,11196,16471
7808,16326,7170,13610,13576,13417,1149,18286,13289
7809,15663,1925,16232,12729,17595,18017,5268,12433
7810,13591,14422,16850,18075,17335,7585,16082,10200
7811,18310,11901,3207,7547,12028,9336,10091,866
7812,1430,15966,14702,14283,5628,3587,5895,2574
7813,8648,834,18527,3151,6797,6891,9676,1739
7814,12768,8405,872,16643,11292,10663,18248,7008
7815,198,11012,12887,7766,15063,8576,15461,3430
7816,8901,9955,13526,5135,5107,9734,6184,5943
7817,3294,19886,16510,16751,19413,4841,2635,622
7818,2014,19083,7010,9109,12105,8784,17267,18252
7819,9927,8239,12197,13512,4675,19528,17635,9682
7820,8620,19644,3340,3850,16798,3281,2033,1503
7821,15033,6634,6401,2975,16476,9923,7597,8315
7822,12036,10865,18982,1761,3046,8543,18166,11885
7823,13387,16517,10734,8379,987,3623,14973,18995
7824,3956,10631,19625,7178,18881,15410,4393,8406
7825,5215,14639,16976,7079,10227,67,14675,6110
7826,15696,3106,3245,4547,19800,5050,11621,7703
7827,17955,18287,13007,1107,4781,19062,16783,12855
7828,12028,8341,16339,14983,9224,13880,5331,9210
7829,18897,14868,12695,11070,7808,18900,12734,13733
7830,18637,8616,6870,12608,548,10733,14453,7199
7831,5409,12570,8472,19922,6104,13099,10459,3748
7832,13724,10056,13787,423,10534,1786,8514,8112
7833,12725,1408,11674,18540,7242,10886,8120,998
7834,18139,4290,15675,2858,12046,11784,3121,18829
7835,10861,6459,19792,17624,2342,9004,17116,19388
7836,18407,11943,2468,18242,7264,11849,1261,16829
7837,15776,17260,19353,11599,16758,9297,13213,18804
7838,581,5952,2046,12590,13262,10908,17493,19999
7839,1771,19933,9382,3081,7261,9382,1467,4318
7840,11421,565,9992,11217,2028,10074,8913,19897
7841,8845,10342,1544,12475,19805,9507,8509,1523
7842,12810,9155,11348,5431,8359,11697,7467,13490
7843,15026,4805,19315,15828,11420,16720,3490,13888
7844,13723,2802,1759,6722,2589,13243,4434,13890
7845,11082,6556,13520,18027,14048,5004,15199,9483
7846,4071,12417,6253,16448,18599,19634,17839,616
7847,11602,19863,3330,16582,18561,1519,5650,3405
7848,7298,13589,19809,7356,16643,6920,6318,15925
7849,6372,15861,6991,16776,17434,12914,18839,9265
7850,15547,6385,2035,3187,425,10218,19319,16270
7851,7759,11312,15484,19562,7837,12879,5222,10543
7852,11293,2471,9347,10116,12738,1508,12274,10754
7853,13374,3485,3445,2784,13683,17272,14990,8708
7854,14172,7513,9944,2727,2927,17643,10761,18502
7855,2286,10978,10040,11542,17616,15642,10511,6488
7856,4621,2212,2389,9662,8659,10310,10201,14531
7857,17747,5319,8504,8564,13033,10503,18388,16841
7858,19661,18842,16996,6595,17173,1162,8305,9361
7859,19821,2723,5722,8963,13616,5172,1168,16302
7860,1690,15721,8070,9721,16345,4409,11520,13991
7861,8560,3462,11535,10029,16034,11297,13014,1561
7862,13542,15282,5731,12125,6334,13410,15904,3992
7863,19459,10030,14284,19403,11592,15710,15027,13218
7864,19500,4923,7601,3918,11593,1689,7121,14608
7865,18651,6440,16656,1163,503,5404,8857,3612
7866,12178,9468,9621,4692,3879,8609,19896,6278
7867,7477,2026,7420,11584,9174,5787,2664,11185
7868,16253,14192,13919,16165,7400,14384,6343,15416
7869,10697,7385,2608,8994,16587,7270,4193,18673
7870,17491,17380,10286,8882,13253,6667,6687,3847
7871,14041,8672,2317,15841,2542,568,9646,14298
7872,14693,1855,3480,8973,3547,12124,4268,1195
7873,14251,11995,898,19315,10034,4683,11186,13929
7874,18733,2346,12707,6269,17222,17262,13761,12191
7875,8230,3317,18014,6995,4616,14612,2232,2235
7876,2235,3270,6441,15179,2476,3441,11493,11194
7877,3662,5403,18775,12971,3091,6577,12110,8047
7878,7783,11348,11510,15858,2964,9090,1351,9443
7879,19824,4953,5520,5212,14477,11030,9313,4861
7880,14584,5056,3511,14668,10961,1011,10389,14400
7881,10135,1163,7379,19444,13990,17255,10059,6956
7882,6838,7760,3380,10580,12319,2906,12375,16638
7883,4309,5905,4141,5506,3413,18485,6275,13265
7884,2809,14084,3251,8227,5844,1755,15121,15763
7885,10922,7949,11849,678,13899,6902,8614,10749
7886,8739,1966,13026,6366,3952,13910,10851,452
7887,16995,11883,15524,17964,1359,18864,3529,8801
7888,15534,17550,17141,12481,12750,8269,1766,11016
7889,634,14184,11575,10772,11964,1830,9523,9105
7890,16166,2340,9802,17834,11712,6,17595,11243
7891,12527,15069,6689,19484,6470,9412,1867,11237
7892,16374,5339,14147,17062,9598,8294,12981,15050
7893,152,4322,6379,7640,1326,18191,13373,14291
7894,5624,14887,9218,19648,12239,5805,2374,5372
7895,12762,10021,17911,17592,7630,15229,12161,14156
7896,18259,17637,19390,788,4259,4642,17531,14233
7897,831,3228,9409,19571,19677,9854,12585,13319
7898,14350,13859,14921,3250,170,18333,5651,390
7899,7650,7800,10371,9532,1424,6707,10144,9160
7900,4547,18802,16392,9147,5815,19955,13257,3350
7901,15464,13457,11850,15979,1357,18070,15140,377
7902,6379,9664,5689,7402,10570,5871,13573,12545
7903,19725,11754,12275,13799,18796,8266,16754,3364
7904,17224,9372,18180,208,18667,15925,14410,15740
7905,9308,9422,8052,12626,14330,19720,19176,7471
7906,14258,5590,12692,12068,2874,12002,4068,2397
7907,1882,18280,9250,5272,15767,13155,853,9908
7908,12356,1997,17639,10460,15030,2074,16546,7574
7909,6723,9465,12835,18408,12666,5689,14592,15242
7910,8218,17483,692,8065,11930,2525,3456,7749
7911,10009,5484,12660,3927,9144,1449,9641,16988
7912,7514,9251,18199,8724,4370,12818,8709,18789
7913,19102,14358,18395,14182,7305,82,10551,9690
7914,16114,16224,13791,10266,762,12442,4009,1816
7915,16126,12322,9661,9752,4323,15421,5883,17517
7916,15092,4594,2900,3705,9691,17348,19869,9616
7917,18390,1285,15361,10126,7191,17109,17364,7451
7918,13705,11876,3595,15045,10845,4406,7822,8979
7919,2997,5768,1751,13681,17650,19153,14121,1045
7920,5344,7528,3294,6277,18569,4364,7228,14727
7921,10862,3896,17581,3469,11936,1853,6875,18351
7922,14270,12088,2663,7620,7152,827,1461,7884
7923,12162,18239,15088,4196,16310,3423,8568,16746
7924,3302,11095,18359,986,6606,610,8680,11533
7925,9069,19176,10305,3988,10906,18611,6897,11734
7926,12840,8781,12484,18174,16386,16078,17581,15431
7927,10140,19691,16326,15273,8293,10233,9254,13562
7928,6538,16887,8431,9696,11487,18252,17539,18672
7929,3709,15786,9176,11457,12770,12672,12671,3205
7930,11838,2153,19972,19829,7292,599,11385,10867
7931,11853,1130,11766,16375,15077,9746,19505,19773
7932,15196,1045,14516,11471,14370,4156,4893,12253
7933,19140,829,1925,12083,12587,6567,5081,3487
7934,7038,8261,18287,427,7479,12489,13418,4595
7935,8799,3206,13852,1672,2170,3281,10988,17451
7936,17056,7660,17738,12564,2232,6359,10867,12587
7937,14820,3986,17130,5889,2109,11893,2779,10210
7938,6101,5845,13692,16937,10842,9952,19494,12523
7939,8813,19023,18070,12476,8437,18751,13418,9070
7940,438,8257,15913,3157,16702,8859,17753,14046
7941,7031,7408,1047,12943,6534,12768,11123,10129
7942,14818,5937,9793,11122,17572,16749,18629,12701
7943,12036,8340,5980,6577,12493,18108,4684,648
7944,13060,14141,2188,11167,17165,8739,7145,541
7945,12304,6945,16361,5874,18346,16637,1422,5497
7946,1723,19155,8968,4844,6782,17434,15335,89
7947,15056,11835,4298,2238,15835,17213,4897,19006
7948,2506,933,9047,18327,12282,15540,8918,12582
7949,9938,18717,2137,10537,10806,17906,18479,14840
7950,4654,8078,9103,5855,15519,15077,16282,18885
7951,3579,17217,486,15790,4180,14527,17440,17196
7952,9892,13998,9501,2479,3169,15018,12339,9819
7953,16772,14779,8503,2995,4022,10857,7481,14909
7954,1088,10910,18713,14379,4084,11983,10747,7469
7955,6149,8775,5046,8249,2933,10174,12482,12901
7956,19052,1855,5844,1315,5844,2634,9741,6667
7957,15137,16646,13143,19340,19285,16217,19812,19924
7958,5167,1665,3044,11777,8657,12836,8758,15854
7959,13006,3756,16443,16300,13825,16813,4570,15745
7960,12233,19067,5516,9318,1551,19765,17299,8459
7961,19153,7557,12652,18523,7420,2640,17903,3216
7962,8082,17049,6989,12994,233,14580,9628,2405
7963,15374,4823,12313,3648,1528,4171,18904,14684
7964,1118,1960,2938,19197,857,11876,10041,10299
7965,6647,14294,2498,13837,9199,5456,8014,6746
7966,512,9126,3786,18474,12908,8795,19328,7413
7967,17116,17062,13481,13697,703,12896,16740,5965
7968,6338,11260,3219,4515,3739,2615,1400,10053
7969,12828,10409,19280,4744,19097,7233,17548,6131
7970,18698,14503,1810,453,7782,1330,19724,7031
7971,8673,17000,19582,16873,18640,3456,3603,12077
7972,19586,3845,10776,6769,17958,10797,11743,11877
7973,836,15542,12304,4637,10559,17157,15216,14410
7974,15392,6301,3216,3781,10310,2041,3641,10366
7975,10150,8115,13777,92,16380,18269,4980,12858
7976,3573,1313,7340,10686,11098,18218,13306,12890
7977,14625,14377,14500,10581,5497,493,19298,15691
7978,4094,15475,9635,12828,17200,4062,16333,8064
7979,12497,6146,18735,14002,12780,17723,12149,4586
7980,5951,13649,9827,18915,14626,17067,3971,11393
7981,3700,17653,1290,10051,6467,2516,11808,889
7982,2459,1895,11894,6793,11526,6956,13833,6630
7983,7091,15426,18374,12903,17,898,475,6074
7984,1239,3792,63,15936,9016,10663,10809,5774
7985,15735,8542,1389,11897,13488,13555,10480,10143
7986,13627,6459,14671,4974,15579,17318,19047,14691
7987,5384,14595,15510,8754,13439,10839,424,1732
7988,11639,3703,12520,18302,14467,13719,9119,10793
7989,6620,1470,5100,15535,10655,12968,1394,17665
7990,11214,18079,4736,8959,6498,16641,11655,3335
7991,1703,3487,1126,13216,12022,11738,14448,12492
7992,4268,17808,465,4100,17411,16934,5644,18709
7993,2760,2980,19188,1840,8639,6594,2290,19510
7994,18063,6952,17508,9124,12296,16951,11485,981
7995,11894,2288,18576,10378,15834,16200,6133,16642
7996,11549,12713,19336,18122,11520,17719,13473,7562
7997,1457,12450,19207,8309,19819,5184,12406,6280
7998,19398,16338,5852,10153,3758,12207,358,6155
7999,18135,4832,15862,1090,8697,16346,64,3171
8000,3838,12465,12770,6944,19207,4139,10602,17568
8001,861,3450,3062,14021,7053,10472,1290,4534
8002,17596,10492,3616,7326,5058,447,16645,7199
8003,4100,9654,1842,14837,10831,2904,18020,10704
8004,7725,3754,19089,4932,3714,1888,14060,1012
8005,9722,7192,5637,13401,13670,15052,18076,17786
8006,19853,37,11351,13871,11102,16457,11097,16762
8007,19966,12054,10212,13913,3993,6466,19637,3134
8008,8632,18215,9780,6977,14230,4154,1438,11485
8009,2869,4630,3043,2273,10101,12967,7663,6746
8010,8027,12860,1344,7631,7245,8340,18194,5336
8011,11506,19114,17621,4703,16429,12521,13376,17301
8012,9202,3335,12940,3075,12128,6884,5433,3945
8013,6415,10303,15332,8241,14722,12134,11504,127
8014,17003,7531,8750,10218,4340,8837,18106,12574
8015,15691,7323,12490,4095,7576,12656,7439,13404
8016,12041,6371,8481,19316,18804,11883,2972,9629
8017,8319,15367,19217,7442,9910,6218,12921,12451
8018,4211,8587,7793,9275,1330,2171,15382,4652
8019,6437,15326,9290,2055,6696,3097,19051,8910
8020,19049,12874,9743,12364,19974,16558,9815,12604
8021,19025,9381,3249,1127,14448,5007,19823,9463
8022,2779,3587,2527,5359,10522,8261,6772,1187
8023,13750,6685,13700,8359,3553,7168,10452,5684
8024,1909,12929,13575,5724,12497,5487,8776,11546
8025,7991,9202,18851,17881,10902,16930,9012,933
8026,10386,9537,3513,217,11519,6952,13051,7505
8027,18831,18377,15392,13666,3781,11011,1956,10888
8028,11404,9065,10590,17350,13060,5058,8182,2564
8029,12836,12075,7666,7942,2780,7042,18358,15021
8030,17749,14785,15047,9107,2181,18563,2137,10363
8031,9516,10097,14242,14186,12201,4448,1042,13354
8032,10166,11947,7055,9569,676,15891,11686,2260
8033,5616,11551,6828,9923,18471,9316,2646,7082
8034,2941,8451,10601,9764,16247,15749,12999,17625
8035,18351,17715,14587,19637,9593,14770,11484,3488
8036,10620,17637,11653,5068,5069,3835,11867,11038
8037,6483,16334,13930,8787,9892,4607,4726,19930
8038,10439,10575,16422,5416,11246,7087,14172,2374
8039,11157,12256,11956,12709,10540,10963,9103,8677
8040,10390,10719,977,13280,5969,19151,10759,11377
8041,13285,3098,16054,10715,17041,11138,11852,4945
8042,8455,7250,18472,9246,15499,6701,15088,6913
8043,2862,11946,8896,10174,4981,1347,15688,12627
8044,5824,4466,14417,13373,14377,6429,18412,13971
8045,14607,5027,10569,19271,13334,12592,4907,780
8046,7981,8702,788,2703,8252,14743,7476,7581
8047,18774,16434,9982,1821,18285,10354,5155,17093
8048,3147,6875,39,19646,10983,19575,6046,13850
8049,8823,9568,16517,13917,5400,18599,14561,6843
8050,1365,14808,3329,13057,16340,10510,3549,7416
8051,18912,19848,11033,12791,9184,18003,7932,13222
8052,8994,5781,17991,638,6828,8509,5648,1392
8053,1267,15075,1265,14421,19383,14518,16781,11632
8054,13375,9702,2571,17277,5268,7310,8213,6950
8055,5949,7093,3610,6186,3534,11015,6643,8104
8056,8538,6675,18558,12169,11161,4314,14109,16067
8057,1131,9073,284,9598,2285,8722,6632,12162
8058,14585,5703,1394,10839,13460,16381,11144,10620
8059,15010,18383,7304,15223,15802,16972,8118,4630
8060,17293,14519,11891,14985,3593,18124,8995,7807
8061,8839,2563,803,6599,16113,11101,14615,10996
8062,17364,18117,2665,3711,9841,4101,11829,14135
8063,9971,10206,10716,9217,17192,6888,7126,874
8064,319,10265,19510,1491,3904,1139,6528,10744
8065,11880,4954,4044,15718,19035,9426,11157,6983
8066,11908,3920,174,2287,3424,10516,3203,12220
8067,3282,820,19583,17679,12568,2945,10582,10415
8068,427,6232,10561,77,6728,3599,3505,1790
8069,3137,17816,18025,7148,2230,16342,891,606
8070,3239,11350,12245,13456,12801,13955,5268,9785
8071,6606,2247,138,14617,14100,3522,14583,1458
8072,19651,9714,13734,10031,14788,5311,7632,2063
8073,12059,17573,18530,2294,4278,15559,18616,10811
8074,2515,4989,15033,1087,7479,19864,16031,17480
8075,2489,6847,2005,12953,9072,15717,502,6584
8076,6297,9865,13025,14771,8654,3898,16351,15487
8077,12365,3880,17382,7525,18644,17569,13153,18237
8078,15268,16681,14356,10476,5380,6750,8243,594
8079,14548,8571,11475,6035,7193,8515,14136,17311
8080,9801,17859,9610,7645,5940,6689,3497,2198
8081,13594,4330,14893,3359,1077,6450,10243,10872
8082,18908,14055,1920,4709,16816,4576,16186,5692
8083,18817,6554,9874,10332,19579,10291,15306,18310
8084,13904,6358,7441,12997,12488,6997,5678,9103
8085,12780,19475,83,15171,17905,6156,5943,14486
8086,15920,5266,2295,19607,13748,6974,16117,17353
8087,13324,15787,7909,9091,4595,10483,17480,9541
8088,591,16503,8762,17654,3390,19536,16746,16675
8089,7089,6144,4412,9500,12585,18061,13595,5871
8090,10086,8686,16749,11137,8040,9875,3133,7097
8091,3809,800,5148,11640,10494,14404,12450,4400
8092,18791,6607,19275,1562,12862,9945,2228,6139
8093,8026,9327,18964,13674,2716,6810,8017,12223
8094,7403,7243,138,14618,1121,3665,4705,5478
8095,18684,11620,15162,13646,1097,6872,5153,10342
8096,369,7226,16392,1462,12489,10345,18203,19361
8097,19951,8671,9266,17804,6197,12490,12182,5438
8098,16669,1363,17315,4719,7565,14681,14623,8262
8099,13563,10264,8425,18659,2935,9789,16081,3557
8100,16145,643,18541,10029,265,5052,7284,18447
8101,5231,11040,15063,18842,15326,5548,7978,10963
8102,2914,19486,4595,7953,16312,19243,9782,15408
8103,7526,4662,18267,8843,4815,2194,15140,6352
8104,11864,14968,1430,4560,14814,475,14917,15094
8105,4195,1638,1631,4138,5844,160,11252,16623
8106,14434,413,1141,16005,7285,370,11027,4751
8107,5975,10419,11084,14175,16073,1020,10328,11681
8108,3082,439,7920,19871,14932,19758,7355,17289
8109,2742,4668,12276,11368,3569,11022,2189,8175
8110,439,13811,8974,6519,18041,17967,11996,1737
8111,10687,13628,18090,13334,8024,11935,7851,18052
8112,9935,13008,2459,13549,13190,13517,6633,18326
8113,3687,19168,18636,4569,8647,1220,19811,1562
8114,16743,10824,7003,361,4199,7252,12812,2648
8115,10302,9353,16501,2537,16689,1442,1246,1637
8116,9204,13218,16932,5536,19549,11814,2054,2461
8117,3335,1736,7958,13480,3792,13904,9099,15559
8118,3443,6490,2892,14241,7212,2438,18235,19035
8119,472,18880,12908,1480,9850,10985,4209,1954
8120,6613,6629,1208,12691,6517,17391,18115,16153
8121,12462,12063,13368,12381,15109,10060,17027,16381
8122,2719,1084,17233,13490,13237,9184,6931,1971
8123,13650,4789,19077,5043,1243,7848,9620,16061
8124,969,14843,165,13019,17461,14724,11380,16453
8125,6647,9160,2234,571,16126,16,8025,13529
8126,10995,7536,10154,1663,18945,3342,13213,12264
8127,7094,19624,15819,3660,6756,19984,1159,8487
8128,7601,6635,876,791,16474,1651,7883,9372
8129,2396,7798,19536,9430,5895,18318,3927,9070
8130,17324,19120,10577,5409,13333,3084,16579,7306
8131,3789,3991,3367,8258,7820,16006,8275,2441
8132,17245,13711,8018,5316,19165,16746,16422,17714
8133,16098,14094,17142,2007,16711,14276,6845,6231
8134,5572,11122,8795,16826,8562,7468,8416,8738
8135,11576,5180,17843,18416,18226,3821,3951,9853
8136,13865,19837,12007,16895,11869,12776,8851,7935
8137,18025,18455,5038,17711,937,18617,4891,10051
8138,514,1769,17133,4587,9187,18036,6575,13711
8139,2151,8561,1674,13110,7185,15883,19302,576
8140,18117,16827,15166,11030,2644,8261,7518,19314
8141,7842,6956,804,9387,12704,3817,14268,8136
8142,8734,6562,5542,6352,9440,8877,19555,13741
8143,13159,16554,12955,748,17064,17626,17330,6948
8144,7847,18215,13193,12130,2207,13407,4191,10019
8145,14930,12582,5884,16304,9493,6686,10080,15800
8146,11464,12415,3366,16285,13404,7425,1260,18918
8147,4188,11421,15197,14148,11855,15689,6296,12189
8148,6441,16321,18188,7120,19189,16059,4572,7332
8149,19212,16991,18202,8518,19044,5100,12654,12789
8150,12732,4562,16240,18093,17999,10209,15695,13891
8151,1588,4821,11294,18526,15367,18477,16764,992
8152,19339,8350,11508,664,1378,2402,11441,5175
8153,2394,11455,18954,672,16853,4937,5561,3745
8154,7217,4106,11503,11586,18993,15257,13011,18999
8155,3770,7516,1602,11646,3243,18393,18092,15657
8156,10879,695,116,5752,15075,1495,2159,10621
8157,18896,6845,16306,13289,16697,13908,2920,14250
8158,8150,18476,14522,7249,17842,15780,8575,4188
8159,9940,12624,3081,5261,5490,14105,4697,8163
8160,15473,2319,3583,3921,6509,2570,5664,19917
8161,15008,14445,18114,13629,5922,19432,1864,1859
8162,13742,3235,1660,7424,18676,14928,2457,6212
8163,3640,19540,14231,2310,7994,12708,19619,4562
8164,19445,3106,14910,15257,6934,3287,234,4893
8165,19938,1478,17469,16804,19896,12860,777,952
8166,11205,7281,14609,818,13229,14362,9834,5292
8167,1914,17000,19128,16394,7092,329,14315,8801
8168,6749,19252,17092,15834,5545,16294,8585,9990
8169,8083,16132,10383,7114,18947,15390,18485,4070
8170,13167,3506,7833,11589,13408,19199,3806,8226
8171,11828,15237,4451,3091,3494,10297,8682,547
8172,1971,1850,2819,6052,16332,594,13082,8470
8173,16888,16283,10146,1563,13521,12341,15058,14150
8174,18707,11326,8057,13171,3674,10327,8574,2718
8175,4744,6001,12514,14334,4978,3940,1288,647
8176,8799,8164,15562,7222,5514,18555,6965,11779
8177,10550,2786,681,11956,17230,2386,14225,10798
8178,19099,19544,167,8211,1620,1133,18652,4956
8179,14522,13169,6921,13965,3555,1712,15281,6526
8180,14576,8472,11472,9299,4286,17961,17625,8140
8181,9850,18144,2515,7399,7131,16538,5559,15285
